time,gpsSpeed,gpsCourse,gpsAccuracyVert,gpsAccuracyHor,alt,altPressure
1456677016,0,-1,4,30,11.50967,101.0371
1456677016,0,-1,4,30,11.50967,101.0371
1456677016,0,-1,4,30,11.50967,101.0371
1456677016,0,-1,4,30,11.50967,101.0371
1456677016,0,-1,4,30,11.50967,101.0371
1456677016,0,-1,4,30,11.50967,101.0371
1456677016,0,-1,4,30,11.50967,101.0371
1456677016,0,-1,4,30,11.50967,101.0371
1456677016,0,-1,4,30,11.50967,101.0371
1456677017,0,-1,4,30,11.50967,101.0371
1456677017,0,-1,4,30,11.50967,101.0371
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677017,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.42149,101.0382
1456677018,0,-1,4,30,11.39377,101.0385
1456677018,0,-1,4,30,11.39377,101.0385
1456677018,0,-1,4,30,11.39377,101.0385
1456677018,0,-1,4,30,11.39377,101.0385
1456677018,0,-1,4,30,11.39377,101.0385
1456677018,0,-1,4,30,11.39377,101.0385
1456677018,0,-1,4,30,11.39377,101.0385
1456677018,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.39377,101.0385
1456677019,0,-1,4,30,11.42149,101.0382
1456677019,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677020,0,-1,4,30,11.42149,101.0382
1456677021,0,-1,4,30,11.42149,101.0382
1456677021,0,-1,4,30,11.42149,101.0382
1456677021,0,-1,4,30,11.42149,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677021,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677022,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.42552,101.0382
1456677023,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677024,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677025,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.3837,101.0387
1456677026,0,-1,4,30,11.34137,101.0392
1456677026,0,-1,4,30,11.34137,101.0392
1456677026,0,-1,4,30,11.34137,101.0392
1456677026,0,-1,4,30,11.34137,101.0392
1456677026,0,-1,4,30,11.34137,101.0392
1456677026,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677027,0,-1,4,30,11.34137,101.0392
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677028,0,-1,4,30,11.4235,101.0382
1456677029,0,-1,4,30,11.4235,101.0382
1456677029,0,-1,4,30,11.4235,101.0382
1456677029,0,-1,4,30,11.4235,101.0382
1456677029,0,-1,4,30,11.4235,101.0382
1456677029,0,-1,4,30,11.4235,101.0382
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677029,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677030,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677031,0,-1,4,30,11.40083,101.0385
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677032,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677033,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.36757,101.0388
1456677034,0,-1,4,30,11.42099,101.0382
1456677034,0,-1,4,30,11.42099,101.0382
1456677034,0,-1,4,30,11.42099,101.0382
1456677034,0,-1,4,30,11.42099,101.0382
1456677034,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677035,0,-1,4,30,11.42099,101.0382
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677036,0,-1,4,30,11.43005,101.0381
1456677037,0,-1,4,30,11.43005,101.0381
1456677037,0,-1,4,30,11.43005,101.0381
1456677037,0,-1,4,30,11.43005,101.0381
1456677037,0,-1,4,30,11.43005,101.0381
1456677037,0,-1,4,30,11.43005,101.0381
1456677037,0,-1,4,30,11.43005,101.0381
1456677037,0,-1,4,30,11.47238,101.0376
1456677037,0,-1,4,30,11.47238,101.0376
1456677037,0,-1,4,30,11.47238,101.0376
1456677037,0,-1,4,30,11.47238,101.0376
1456677037,0,-1,4,30,11.47238,101.0376
1456677037,0,-1,4,30,11.47238,101.0376
1456677037,0,-1,4,30,11.47238,101.0376
1456677037,0,-1,4,30,11.47238,101.0376
1456677037,0,-1,4,30,11.47238,101.0376
1456677037,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.47238,101.0376
1456677038,0,-1,4,30,11.52328,101.037
1456677038,0,-1,4,30,11.52328,101.037
1456677038,0,-1,4,30,11.52328,101.037
1456677038,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677039,0,-1,4,30,11.52328,101.037
1456677040,0,-1,4,30,11.52328,101.037
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677040,0,-1,4,30,11.61902,101.0358
1456677041,0,-1,4,30,11.61902,101.0358
1456677041,0,-1,4,30,11.61902,101.0358
1456677041,0,-1,4,30,11.61902,101.0358
1456677041,0,-1,4,30,11.61902,101.0358
1456677041,0,-1,4,30,11.61902,101.0358
1456677041,0,-1,4,30,11.61902,101.0358
1456677041,0,-1,4,30,11.61902,101.0358
1456677041,0,-1,4,30,11.67545,101.0352
1456677041,0,-1,4,30,11.67545,101.0352
1456677041,0,-1,4,30,11.67545,101.0352
1456677041,0,-1,4,30,11.67545,101.0352
1456677041,0,-1,4,30,11.67545,101.0352
1456677041,0,-1,4,30,11.67545,101.0352
1456677041,0,-1,4,30,11.67545,101.0352
1456677041,0,-1,4,30,11.67545,101.0352
1456677041,0,-1,4,30,11.67545,101.0352
1456677041,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.67545,101.0352
1456677042,0,-1,4,30,11.70921,101.0348
1456677042,0,-1,4,30,11.70921,101.0348
1456677042,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677043,0,-1,4,30,11.70921,101.0348
1456677044,0,-1,4,30,11.70921,101.0348
1456677044,0,-1,4,30,11.70921,101.0348
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677044,0,-1,4,30,11.73542,101.0344
1456677045,0,-1,4,30,11.73542,101.0344
1456677045,0,-1,4,30,11.73542,101.0344
1456677045,0,-1,4,30,11.73542,101.0344
1456677045,0,-1,4,30,11.73542,101.0344
1456677045,0,-1,4,30,11.73542,101.0344
1456677045,0,-1,4,30,11.73542,101.0344
1456677045,0,-1,4,30,11.73542,101.0344
1456677045,0,-1,4,30,11.73542,101.0344
1456677045,0,-1,4,30,11.80697,101.0336
1456677045,0,-1,4,30,11.80697,101.0336
1456677045,0,-1,4,30,11.80697,101.0336
1456677045,0,-1,4,30,11.80697,101.0336
1456677045,0,-1,4,30,11.80697,101.0336
1456677045,0,-1,4,30,11.80697,101.0336
1456677045,0,-1,4,30,11.80697,101.0336
1456677045,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.80697,101.0336
1456677046,0,-1,4,30,11.87752,101.0327
1456677046,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677047,0,-1,4,30,11.87752,101.0327
1456677048,0,-1,4,30,11.87752,101.0327
1456677048,0,-1,4,30,11.87752,101.0327
1456677048,0,-1,4,30,11.87752,101.0327
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677048,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,11.94504,101.0319
1456677049,0,-1,4,30,12.00249,101.0312
1456677049,0,-1,4,30,12.00249,101.0312
1456677049,0,-1,4,30,12.00249,101.0312
1456677049,0,-1,4,30,12.00249,101.0312
1456677049,0,-1,4,30,12.00249,101.0312
1456677049,0,-1,4,30,12.00249,101.0312
1456677049,0,-1,4,30,12.00249,101.0312
1456677049,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.00249,101.0312
1456677050,0,-1,4,30,12.04482,101.0307
1456677050,0,-1,4,30,12.04482,101.0307
1456677051,0,-1,4,30,12.04482,101.0307
1456677051,0,-1,4,30,12.04482,101.0307
